timestamp,chunk_id,category,collection,status,reason
2026-09-06T16:53:51+00:00,srch_003_c05,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_003_c06,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c07,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c08,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c09,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c10,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c11,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c12,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c13,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c14,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c15,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c16,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c17,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_003_c18,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_004_c01,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_004_c02,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_004_c03,06_Search,jirva_600,success,upserted
2026-09-06T16:53:56+00:00,srch_004_c04,06_Search,jirva_600,success,upserted
2026-09-06T16:54:00+00:00,srch_004_c05,06_Search,jirva_600,success,upserted
2026-09-06T16:54:00+00:00,srch_004_c06,06_Search,jirva_600,success,upserted
2026-09-06T16:54:00+00:00,srch_004_c07,06_Search,jirva_600,success,upserted
2026-09-06T16:54:00+00:00,srch_004_c08,06_Search,jirva_600,success,upserted
2026-09-06T16:54:00+00:00,srch_004_c09,06_Search,jirva_600,success,upserted
